,voltage,Cd_50_ppb_0,Cd_50_ppb_1,Cd_50_ppb_2,Cd_50_ppb_3,Cd_125_ppb_4,Cd_125_ppb_5,Cd_125_ppb_6,Cd_125_ppb_7,Cd_250_ppb_8,Cd_250_ppb_9,Cd_250_ppb_10,Cd_250_ppb_11,Cd_375_ppb_12,Cd_375_ppb_13,Cd_375_ppb_14,Cd_375_ppb_15,Cd_500_ppb_16,Cd_500_ppb_17,Cd_500_ppb_18,Cd_500_ppb_19,Cd_625_ppb_20,Cd_625_ppb_21,Cd_625_ppb_22,Cd_625_ppb_23,Cd_750_ppb_24,Cd_750_ppb_25,Cd_750_ppb_26,Cd_750_ppb_27,Cd_825_ppb_28,Cd_825_ppb_29,Cd_825_ppb_30,Cd_825_ppb_31,Cd_1000_ppb_32,Cd_1000_ppb_33,Cd_1000_ppb_34,Cd_1000_ppb_35
433,-0.7320000000000015,-15.013075,-12.531575,-16.936238,-16.688088,-19.045513,-15.819563,-21.527013,-18.176988,-21.899238,-18.239025,-23.760363,-18.176988,-24.628888,-23.760363,-25.249263,-19.169588,-23.884438,-22.271463,-26.179826,-21.713126,-25.745563,-18.735325,-26.552051,-23.139988,-26.055751,-20.658488,-27.358538,-22.395538,-27.172426,-25.373338,-27.544651,-22.705726,-28.909476,-27.420576,-29.281701,-24.194626
434,-0.7360000000000015,-15.323263,-12.841763,-17.246425,-17.060313,-19.3557,-16.067713,-21.775163,-18.425138,-22.271463,-18.3631,-23.946476,-18.425138,-24.752963,-23.884438,-25.311301,-19.231625,-24.070551,-22.457576,-26.241863,-21.713126,-25.869638,-18.735325,-26.490013,-23.077951,-26.117788,-20.720525,-27.296501,-22.457576,-27.234463,-25.435376,-27.544651,-22.581651,-28.909476,-27.482613,-29.219663,-24.256663
435,-0.7400000000000015,-15.695488,-13.15195,-17.61865,-17.308463,-19.665888,-16.3779,-22.147388,-18.61125,-22.457576,-18.61125,-24.132588,-18.61125,-24.877038,-24.008513,-25.373338,-19.231625,-24.194626,-22.519613,-26.179826,-21.713126,-25.869638,-18.735325,-26.552051,-23.077951,-26.179826,-20.8446,-27.296501,-22.395538,-27.234463,-25.435376,-27.420576,-22.581651,-28.971513,-27.544651,-29.157626,-24.194626
436,-0.7440000000000015,-16.067713,-13.4001,-17.990875,-17.742725,-19.976075,-16.62605,-22.395538,-18.797363,-22.705726,-18.735325,-24.318701,-18.797363,-25.001113,-24.132588,-25.311301,-19.293663,-24.442776,-22.581651,-26.179826,-21.713126,-25.993713,-18.797363,-26.427976,-23.077951,-26.241863,-20.8446,-27.296501,-22.333501,-27.172426,-25.497413,-27.296501,-22.457576,-28.971513,-27.544651,-29.095588,-24.132588
437,-0.7480000000000016,-16.439938,-13.710288,-18.3631,-17.990875,-20.3483,-16.8742,-22.643688,-18.921438,-23.015913,-18.8594,-24.504813,-18.921438,-25.001113,-24.194626,-25.311301,-19.293663,-24.504813,-22.705726,-26.117788,-21.589051,-25.993713,-18.797363,-26.365938,-23.015913,-26.241863,-20.906638,-27.172426,-22.333501,-27.234463,-25.497413,-27.234463,-22.519613,-29.033551,-27.482613,-29.033551,-24.132588
438,-0.7520000000000016,-16.812163,-13.958438,-18.735325,-18.3631,-20.658488,-17.060313,-23.015913,-19.169588,-23.264063,-19.045513,-24.566851,-19.169588,-25.125188,-24.318701,-25.311301,-19.231625,-24.690926,-22.829801,-26.055751,-21.527013,-25.993713,-18.735325,-26.303901,-22.953876,-26.179826,-20.906638,-27.048351,-22.209426,-27.110388,-25.435376,-27.048351,-22.395538,-28.971513,-27.544651,-28.909476,-24.070551
439,-0.7560000000000016,-17.184388,-14.206588,-19.169588,-18.61125,-21.030713,-17.246425,-23.139988,-19.293663,-23.450176,-19.169588,-24.690926,-19.293663,-25.187226,-24.380738,-25.249263,-19.231625,-24.752963,-22.891838,-25.993713,-21.464976,-25.993713,-18.735325,-26.241863,-22.891838,-26.179826,-20.906638,-26.986313,-22.209426,-27.172426,-25.435376,-26.986313,-22.271463,-28.971513,-27.544651,-28.785401,-24.008513
440,-0.7600000000000016,-17.556613,-14.454738,-19.479775,-18.921438,-21.278863,-17.556613,-23.388138,-19.417738,-23.698326,-19.293663,-24.877038,-19.417738,-25.125188,-24.380738,-25.249263,-19.169588,-24.877038,-22.891838,-25.869638,-21.402938,-25.993713,-18.735325,-26.117788,-22.767763,-26.179826,-20.906638,-26.862238,-22.085351,-27.110388,-25.435376,-26.800201,-22.271463,-28.909476,-27.482613,-28.599288,-23.946476
441,-0.7640000000000016,-17.990875,-14.702888,-19.914038,-19.231625,-21.651088,-17.680688,-23.698326,-19.541813,-23.884438,-19.417738,-24.939076,-19.541813,-25.249263,-24.318701,-25.125188,-19.10755,-24.939076,-22.953876,-25.807601,-21.216826,-25.931676,-18.735325,-25.993713,-22.705726,-26.117788,-20.8446,-26.738163,-22.023313,-26.986313,-25.435376,-26.614088,-22.209426,-28.785401,-27.358538,-28.537251,-23.946476
442,-0.7680000000000016,-18.301063,-15.013075,-20.3483,-19.541813,-21.899238,-17.990875,-23.822401,-19.665888,-24.008513,-19.417738,-25.001113,-19.665888,-25.249263,-24.380738,-25.063151,-19.10755,-25.001113,-23.015913,-25.683526,-21.154788,-25.993713,-18.735325,-25.869638,-22.643688,-26.055751,-20.8446,-26.614088,-21.899238,-26.986313,-25.373338,-26.427976,-22.085351,-28.785401,-27.296501,-28.413176,-23.822401
443,-0.7720000000000016,-18.735325,-15.261225,-20.658488,-19.852,-22.209426,-18.11495,-24.008513,-19.789963,-24.194626,-19.541813,-25.063151,-19.789963,-25.125188,-24.318701,-24.939076,-19.10755,-25.063151,-22.953876,-25.559451,-21.030713,-25.869638,-18.61125,-25.745563,-22.519613,-25.931676,-20.782563,-26.490013,-21.775163,-26.862238,-25.311301,-26.241863,-21.961276,-28.661326,-27.296501,-28.227063,-23.698326
444,-0.7760000000000016,-19.10755,-15.509375,-20.968676,-20.10015,-22.581651,-18.301063,-24.194626,-19.852,-24.318701,-19.665888,-25.125188,-19.852,-25.187226,-24.318701,-24.877038,-18.921438,-25.063151,-22.953876,-25.435376,-20.906638,-25.745563,-18.549213,-25.621488,-22.395538,-25.931676,-20.782563,-26.303901,-21.713126,-26.738163,-25.249263,-26.117788,-21.837201,-28.537251,-27.172426,-28.102988,-23.574251
445,-0.7800000000000016,-19.479775,-15.819563,-21.402938,-20.410338,-22.767763,-18.487175,-24.318701,-19.976075,-24.442776,-19.665888,-25.063151,-19.976075,-25.063151,-24.256663,-24.690926,-18.8594,-25.125188,-22.953876,-25.249263,-20.782563,-25.683526,-18.425138,-25.435376,-22.209426,-25.869638,-20.782563,-26.117788,-21.527013,-26.676126,-25.187226,-25.869638,-21.775163,-28.475213,-27.110388,-27.916876,-23.512213
446,-0.7840000000000016,-19.914038,-16.067713,-21.775163,-20.658488,-23.077951,-18.61125,-24.442776,-20.038113,-24.566851,-19.727925,-25.063151,-20.038113,-25.001113,-24.256663,-24.566851,-18.735325,-25.063151,-22.891838,-25.063151,-20.658488,-25.621488,-18.425138,-25.311301,-22.023313,-25.745563,-20.658488,-25.869638,-21.464976,-26.552051,-25.125188,-25.683526,-21.651088,-28.351138,-27.048351,-27.730763,-23.388138
447,-0.7880000000000016,-20.224225,-16.315863,-22.147388,-20.906638,-23.264063,-18.797363,-24.628888,-20.10015,-24.628888,-19.727925,-25.187226,-20.10015,-24.877038,-24.132588,-24.442776,-18.673288,-25.063151,-22.829801,-24.939076,-20.534413,-25.497413,-18.301063,-25.063151,-21.899238,-25.621488,-20.59645,-25.745563,-21.340901,-26.427976,-25.001113,-25.497413,-21.527013,-28.227063,-26.924276,-27.544651,-23.264063
448,-0.7920000000000016,-20.658488,-16.501975,-22.519613,-21.154788,-23.512213,-18.921438,-24.690926,-20.162188,-24.690926,-19.852,-25.063151,-20.162188,-24.877038,-24.070551,-24.256663,-18.549213,-25.063151,-22.767763,-24.752963,-20.3483,-25.435376,-18.239025,-24.877038,-21.775163,-25.497413,-20.59645,-25.559451,-21.154788,-26.241863,-24.939076,-25.249263,-21.402938,-28.040951,-26.738163,-27.358538,-23.077951
449,-0.7960000000000016,-21.092751,-16.750125,-22.829801,-21.464976,-23.760363,-19.045513,-24.877038,-20.162188,-24.752963,-19.852,-25.063151,-20.162188,-24.752963,-24.008513,-24.070551,-18.487175,-25.001113,-22.767763,-24.504813,-20.224225,-25.249263,-18.176988,-24.690926,-21.589051,-25.311301,-20.472375,-25.311301,-20.968676,-26.117788,-24.752963,-25.063151,-21.216826,-27.978913,-26.676126,-27.110388,-23.015913
450,-0.8000000000000016,-21.402938,-16.936238,-23.139988,-21.651088,-23.946476,-19.10755,-24.877038,-20.162188,-24.815001,-19.789963,-25.001113,-20.162188,-24.566851,-23.884438,-23.884438,-18.301063,-24.939076,-22.705726,-24.256663,-20.038113,-25.063151,-18.052913,-24.504813,-21.402938,-25.187226,-20.3483,-25.125188,-20.8446,-25.931676,-24.752963,-24.815001,-21.092751,-27.792801,-26.490013,-26.924276,-22.829801
451,-0.8040000000000016,-21.775163,-17.184388,-23.450176,-21.837201,-24.132588,-19.231625,-24.939076,-20.162188,-24.877038,-19.789963,-24.877038,-20.162188,-24.442776,-23.760363,-23.698326,-18.176988,-24.815001,-22.581651,-24.070551,-19.852,-24.939076,-17.990875,-24.256663,-21.216826,-25.063151,-20.286263,-24.877038,-20.720525,-25.807601,-24.504813,-24.628888,-20.968676,-27.606688,-26.365938,-26.738163,-22.767763
452,-0.8080000000000016,-22.023313,-17.432538,-23.760363,-22.085351,-24.318701,-19.3557,-25.001113,-20.162188,-24.815001,-19.789963,-24.752963,-20.162188,-24.256663,-23.574251,-23.450176,-17.990875,-24.752963,-22.457576,-23.822401,-19.665888,-24.752963,-17.8668,-24.008513,-21.030713,-24.877038,-20.162188,-24.752963,-20.658488,-25.621488,-24.442776,-24.380738,-20.782563,-27.420576,-26.241863,-26.490013,-22.581651
453,-0.8120000000000016,-22.457576,-17.61865,-24.070551,-22.209426,-24.504813,-19.417738,-25.001113,-20.162188,-24.877038,-19.789963,-24.690926,-20.162188,-24.132588,-23.512213,-23.264063,-17.928838,-24.690926,-22.333501,-23.574251,-19.479775,-24.566851,-17.742725,-23.822401,-20.906638,-24.752963,-20.038113,-24.504813,-20.410338,-25.497413,-24.318701,-24.132588,-20.658488,-27.296501,-26.055751,-26.303901,-22.457576
454,-0.8160000000000016,-22.767763,-17.804763,-24.318701,-22.333501,-24.690926,-19.479775,-25.001113,-20.10015,-24.752963,-19.665888,-24.504813,-20.10015,-23.946476,-23.326101,-23.015913,-17.742725,-24.566851,-22.271463,-23.388138,-19.231625,-24.380738,-17.556613,-23.574251,-20.658488,-24.566851,-19.914038,-24.256663,-20.224225,-25.249263,-24.132588,-23.946476,-20.534413,-27.048351,-25.869638,-26.179826,-22.271463
455,-0.8200000000000016,-23.077951,-17.990875,-24.628888,-22.519613,-24.752963,-19.541813,-25.001113,-20.038113,-24.752963,-19.60385,-24.380738,-20.038113,-23.760363,-23.139988,-22.829801,-17.556613,-24.442776,-22.147388,-23.077951,-19.045513,-24.256663,-17.494575,-23.326101,-20.410338,-24.380738,-19.852,-24.070551,-20.10015,-25.125188,-23.946476,-23.760363,-20.410338,-26.986313,-25.745563,-25.869638,-22.147388
456,-0.8240000000000016,-23.388138,-18.11495,-24.815001,-22.643688,-24.877038,-19.60385,-24.939076,-19.914038,-24.690926,-19.541813,-24.256663,-19.914038,-23.574251,-22.953876,-22.519613,-17.432538,-24.318701,-22.023313,-22.829801,-18.921438,-24.070551,-17.3705,-23.139988,-20.286263,-24.194626,-19.727925,-23.822401,-19.914038,-24.939076,-23.822401,-23.512213,-20.162188,-26.800201,-25.497413,-25.683526,-22.023313
457,-0.8280000000000016,-23.698326,-18.239025,-25.125188,-22.767763,-24.939076,-19.60385,-24.939076,-19.852,-24.628888,-19.479775,-24.070551,-19.852,-23.388138,-22.829801,-22.395538,-17.246425,-24.194626,-21.837201,-22.581651,-18.673288,-23.822401,-17.246425,-22.891838,-20.10015,-24.008513,-19.60385,-23.512213,-19.727925,-24.690926,-23.636288,-23.264063,-20.038113,-26.552051,-25.373338,-25.435376,-21.837201
458,-0.8320000000000016,-24.008513,-18.425138,-25.311301,-22.829801,-25.063151,-19.541813,-24.815001,-19.727925,-24.566851,-19.293663,-23.884438,-19.727925,-23.139988,-22.519613,-22.085351,-17.12235,-24.070551,-21.651088,-22.395538,-18.549213,-23.574251,-17.12235,-22.643688,-19.852,-23.760363,-19.479775,-23.326101,-19.541813,-24.504813,-23.512213,-23.077951,-19.914038,-26.365938,-25.187226,-25.187226,-21.651088
459,-0.8360000000000016,-24.194626,-18.549213,-25.497413,-22.953876,-25.001113,-19.60385,-24.690926,-19.727925,-24.442776,-19.293663,-23.698326,-19.727925,-22.953876,-22.333501,-21.837201,-16.936238,-23.884438,-21.527013,-22.085351,-18.301063,-23.388138,-16.936238,-22.333501,-19.665888,-23.574251,-19.3557,-23.077951,-19.417738,-24.318701,-23.326101,-22.829801,-19.727925,-26.117788,-25.001113,-25.001113,-21.527013
460,-0.8400000000000016,-24.442776,-18.61125,-25.683526,-23.015913,-25.187226,-19.541813,-24.628888,-19.541813,-24.256663,-19.10755,-23.450176,-19.541813,-22.705726,-22.147388,-21.589051,-16.750125,-23.698326,-21.340901,-21.837201,-18.052913,-23.202026,-16.812163,-22.147388,-19.479775,-23.388138,-19.231625,-22.829801,-19.231625,-24.070551,-23.202026,-22.519613,-19.541813,-25.993713,-24.877038,-24.752963,-21.464976
461,-0.8440000000000016,-24.690926,-18.735325,-25.807601,-23.077951,-25.125188,-19.541813,-24.566851,-19.417738,-24.132588,-19.045513,-23.264063,-19.417738,-22.519613,-21.961276,-21.340901,-16.564013,-23.512213,-21.154788,-21.589051,-17.928838,-23.015913,-16.750125,-21.837201,-19.231625,-23.202026,-19.10755,-22.457576,-19.045513,-23.884438,-22.953876,-22.333501,-19.3557,-25.745563,-24.628888,-24.566851,-21.216826
462,-0.8480000000000016,-24.877038,-18.8594,-25.931676,-23.077951,-25.187226,-19.479775,-24.380738,-19.293663,-24.008513,-18.8594,-23.077951,-19.293663,-22.209426,-21.775163,-21.092751,-16.3779,-23.388138,-20.968676,-21.278863,-17.680688,-22.705726,-16.62605,-21.589051,-19.10755,-22.953876,-18.983475,-22.333501,-18.8594,-23.698326,-22.829801,-22.085351,-19.231625,-25.559451,-24.504813,-24.318701,-21.092751
463,-0.8520000000000016,-25.125188,-18.921438,-26.055751,-23.202026,-25.125188,-19.417738,-24.194626,-19.10755,-23.822401,-18.735325,-22.829801,-19.10755,-22.085351,-21.464976,-20.782563,-16.253825,-23.202026,-20.8446,-21.092751,-17.494575,-22.519613,-16.439938,-21.340901,-18.8594,-22.767763,-18.797363,-22.085351,-18.673288,-23.512213,-22.581651,-21.837201,-19.045513,-25.311301,-24.318701,-24.070551,-20.968676
464,-0.8560000000000016,-25.249263,-18.983475,-26.179826,-23.139988,-25.063151,-19.3557,-24.132588,-18.983475,-23.698326,-18.549213,-22.643688,-18.983475,-21.775163,-21.216826,-20.534413,-16.005675,-22.891838,-20.720525,-20.8446,-17.246425,-22.271463,-16.253825,-21.154788,-18.673288,-22.581651,-18.673288,-21.837201,-18.487175,-23.326101,-22.457576,-21.651088,-18.921438,-25.125188,-24.070551,-23.884438,-20.720525
465,-0.8600000000000017,-25.435376,-19.045513,-26.303901,-23.139988,-25.063151,-19.231625,-23.884438,-18.797363,-23.512213,-18.487175,-22.333501,-18.797363,-21.527013,-21.030713,-20.286263,-15.819563,-22.767763,-20.472375,-20.534413,-17.060313,-22.023313,-16.191788,-20.8446,-18.487175,-22.395538,-18.549213,-21.589051,-18.301063,-23.077951,-22.209426,-21.402938,-18.797363,-24.939076,-23.884438,-23.574251,-20.658488
466,-0.8640000000000017,-25.559451,-19.045513,-26.365938,-23.077951,-24.939076,-19.231625,-23.760363,-18.673288,-23.326101,-18.301063,-22.085351,-18.673288,-21.278863,-20.8446,-19.976075,-15.63345,-22.519613,-20.286263,-20.286263,-16.936238,-21.837201,-16.067713,-20.59645,-18.239025,-22.147388,-18.425138,-21.340901,-18.11495,-22.891838,-22.023313,-21.154788,-18.61125,-24.690926,-23.698326,-23.388138,-20.472375
467,-0.8680000000000017,-25.683526,-19.045513,-26.365938,-23.015913,-24.939076,-19.10755,-23.512213,-18.549213,-23.139988,-18.11495,-21.837201,-18.549213,-21.092751,-20.59645,-19.727925,-15.509375,-22.395538,-20.10015,-20.038113,-16.688088,-21.651088,-15.8816,-20.3483,-18.176988,-21.961276,-18.239025,-21.092751,-17.990875,-22.643688,-21.837201,-20.968676,-18.425138,-24.504813,-23.512213,-23.202026,-20.3483
468,-0.8720000000000017,-25.807601,-19.045513,-26.427976,-23.015913,-24.815001,-18.983475,-23.326101,-18.3631,-22.891838,-17.990875,-21.589051,-18.3631,-20.8446,-20.3483,-19.479775,-15.261225,-22.147388,-19.914038,-19.789963,-16.564013,-21.402938,-15.757525,-20.10015,-17.8668,-21.713126,-18.052913,-20.8446,-17.804763,-22.457576,-21.651088,-20.782563,-18.301063,-24.194626,-23.388138,-22.953876,-20.162188
469,-0.8760000000000017,-25.931676,-19.045513,-26.490013,-22.891838,-24.628888,-18.8594,-23.139988,-18.176988,-22.643688,-17.804763,-21.340901,-18.176988,-20.59645,-20.10015,-19.293663,-15.13715,-21.961276,-19.727925,-19.541813,-16.315863,-21.216826,-15.63345,-19.914038,-17.680688,-21.589051,-17.928838,-20.59645,-17.680688,-22.271463,-21.527013,-20.534413,-18.11495,-24.132588,-23.202026,-22.829801,-20.038113
470,-0.8800000000000017,-26.055751,-19.10755,-26.490013,-22.767763,-24.566851,-18.735325,-22.891838,-17.990875,-22.519613,-17.61865,-21.030713,-17.990875,-20.3483,-19.852,-19.045513,-15.013075,-21.775163,-19.541813,-19.231625,-16.12975,-20.906638,-15.509375,-19.60385,-17.556613,-21.278863,-17.804763,-20.410338,-17.494575,-22.023313,-21.340901,-20.3483,-17.990875,-23.884438,-23.015913,-22.581651,-19.914038
471,-0.8840000000000017,-26.117788,-19.045513,-26.427976,-22.767763,-24.442776,-18.61125,-22.643688,-17.742725,-22.271463,-17.432538,-20.782563,-17.742725,-20.038113,-19.60385,-18.797363,-14.764925,-21.527013,-19.3557,-19.045513,-15.943638,-20.782563,-15.323263,-19.417738,-17.308463,-21.092751,-17.61865,-20.162188,-17.3705,-21.837201,-21.092751,-20.10015,-17.8668,-23.698326,-22.829801,-22.395538,-19.789963
472,-0.8880000000000017,-26.179826,-18.983475,-26.365938,-22.643688,-24.256663,-18.425138,-22.457576,-17.61865,-22.023313,-17.184388,-20.59645,-17.61865,-19.852,-19.417738,-18.487175,-14.64085,-21.278863,-19.169588,-18.797363,-15.819563,-20.534413,-15.261225,-19.231625,-17.184388,-20.906638,-17.494575,-19.976075,-17.184388,-21.589051,-20.968676,-19.914038,-17.680688,-23.450176,-22.643688,-22.147388,-19.60385
473,-0.8920000000000017,-26.117788,-18.983475,-26.365938,-22.457576,-24.008513,-18.301063,-22.209426,-17.432538,-21.775163,-17.060313,-20.224225,-17.432538,-19.665888,-19.231625,-18.301063,-14.516775,-21.092751,-18.983475,-18.549213,-15.63345,-20.286263,-15.075113,-18.983475,-16.998275,-20.720525,-17.3705,-19.665888,-16.936238,-21.402938,-20.720525,-19.665888,-17.556613,-23.264063,-22.457576,-21.961276,-19.417738
474,-0.8960000000000017,-26.117788,-18.8594,-26.303901,-22.333501,-23.884438,-18.11495,-21.899238,-17.184388,-21.527013,-16.812163,-19.976075,-17.184388,-19.417738,-18.921438,-18.11495,-14.3927,-20.8446,-18.735325,-18.301063,-15.447338,-20.10015,-14.951038,-18.735325,-16.750125,-20.472375,-17.246425,-19.541813,-16.8742,-21.278863,-20.59645,-19.479775,-17.3705,-23.015913,-22.395538,-21.837201,-19.293663
475,-0.9000000000000017,-26.117788,-18.797363,-26.117788,-22.271463,-23.698326,-17.990875,-21.651088,-16.936238,-21.278863,-16.688088,-19.727925,-16.936238,-19.10755,-18.735325,-17.8668,-14.14455,-20.658488,-18.549213,-18.11495,-15.261225,-19.852,-14.826963,-18.549213,-16.62605,-20.286263,-17.12235,-19.3557,-16.688088,-21.030713,-20.410338,-19.293663,-17.246425,-22.829801,-22.085351,-21.651088,-19.169588
476,-0.9040000000000017,-26.055751,-18.735325,-26.055751,-22.023313,-23.512213,-17.804763,-21.402938,-16.812163,-21.030713,-16.439938,-19.417738,-16.812163,-18.921438,-18.487175,-17.61865,-14.020475,-20.472375,-18.425138,-17.8668,-15.075113,-19.665888,-14.764925,-18.3631,-16.439938,-20.10015,-16.936238,-19.10755,-16.564013,-20.8446,-20.224225,-19.10755,-17.060313,-22.643688,-21.899238,-21.402938,-19.10755
477,-0.9080000000000017,-25.993713,-18.61125,-25.931676,-21.837201,-23.264063,-17.61865,-21.154788,-16.564013,-20.782563,-16.315863,-19.10755,-16.564013,-18.735325,-18.239025,-17.3705,-13.834363,-20.224225,-18.239025,-17.680688,-14.951038,-19.479775,-14.64085,-18.11495,-16.253825,-19.852,-16.812163,-18.921438,-16.3779,-20.658488,-20.038113,-18.8594,-16.936238,-22.395538,-21.775163,-21.278863,-18.983475
478,-0.9120000000000017,-25.993713,-18.487175,-25.807601,-21.651088,-23.077951,-17.432538,-20.8446,-16.315863,-20.59645,-16.067713,-18.8594,-16.315863,-18.487175,-18.11495,-17.184388,-13.710288,-19.976075,-18.052913,-17.494575,-14.826963,-19.293663,-14.454738,-17.928838,-16.067713,-19.665888,-16.688088,-18.735325,-16.191788,-20.410338,-19.852,-18.735325,-16.812163,-22.271463,-21.589051,-21.154788,-18.8594
479,-0.9160000000000017,-25.869638,-18.3631,-25.621488,-21.402938,-22.829801,-17.246425,-20.59645,-16.12975,-20.286263,-15.8816,-18.61125,-16.12975,-18.239025,-17.928838,-16.936238,-13.64825,-19.789963,-17.8668,-17.246425,-14.702888,-19.169588,-14.3927,-17.742725,-16.005675,-19.541813,-16.501975,-18.487175,-16.12975,-20.224225,-19.727925,-18.549213,-16.688088,-22.085351,-21.464976,-20.968676,-18.735325
480,-0.9200000000000017,-25.869638,-18.239025,-25.435376,-21.216826,-22.581651,-17.060313,-20.3483,-15.943638,-19.976075,-15.63345,-18.3631,-15.943638,-17.990875,-17.61865,-16.812163,-13.4001,-19.665888,-17.742725,-17.060313,-14.578813,-18.921438,-14.268625,-17.494575,-15.819563,-19.3557,-16.3779,-18.3631,-15.943638,-20.162188,-19.541813,-18.425138,-16.501975,-21.837201,-21.340901,-20.8446,-18.673288
481,-0.9240000000000017,-25.621488,-18.11495,-25.187226,-21.030713,-22.395538,-16.936238,-20.038113,-15.695488,-19.789963,-15.509375,-18.11495,-15.695488,-17.804763,-17.432538,-16.62605,-13.338063,-19.417738,-17.61865,-16.8742,-14.3927,-18.735325,-14.206588,-17.308463,-15.695488,-19.10755,-16.315863,-18.11495,-15.757525,-19.914038,-19.3557,-18.239025,-16.439938,-21.651088,-21.154788,-20.658488,-18.549213
482,-0.9280000000000017,-25.559451,-17.990875,-25.001113,-20.8446,-22.085351,-16.750125,-19.789963,-15.447338,-19.541813,-15.323263,-17.8668,-15.447338,-17.680688,-17.246425,-16.439938,-13.15195,-19.231625,-17.3705,-16.688088,-14.330663,-18.61125,-14.082513,-17.12235,-15.571413,-18.983475,-16.12975,-17.990875,-15.63345,-19.665888,-19.231625,-18.052913,-16.315863,-21.527013,-20.968676,-20.534413,-18.425138
483,-0.9320000000000017,-25.435376,-17.8668,-24.752963,-20.534413,-21.837201,-16.501975,-19.479775,-15.323263,-19.231625,-15.13715,-17.61865,-15.323263,-17.432538,-16.998275,-16.253825,-13.089913,-18.983475,-17.246425,-16.564013,-14.206588,-18.425138,-13.958438,-16.998275,-15.3853,-18.735325,-16.005675,-17.742725,-15.509375,-19.541813,-19.10755,-17.8668,-16.191788,-21.278863,-20.8446,-20.410338,-18.301063
484,-0.9360000000000017,-25.249263,-17.680688,-24.442776,-20.224225,-21.527013,-16.315863,-19.169588,-15.075113,-18.983475,-15.013075,-17.308463,-15.075113,-17.308463,-16.812163,-16.12975,-13.027875,-18.8594,-17.12235,-16.439938,-14.14455,-18.301063,-14.020475,-16.812163,-15.199188,-18.673288,-15.8816,-17.61865,-15.447338,-19.293663,-18.921438,-17.742725,-16.12975,-21.154788,-20.720525,-20.286263,-18.176988
485,-0.9400000000000017,-25.063151,-17.494575,-24.256663,-19.976075,-21.278863,-16.12975,-18.921438,-14.889,-18.735325,-14.764925,-17.12235,-14.889,-17.184388,-16.688088,-16.005675,-12.9038,-18.673288,-16.998275,-16.253825,-14.082513,-18.176988,-13.8964,-16.62605,-15.13715,-18.425138,-15.757525,-17.432538,-15.261225,-19.169588,-18.735325,-17.556613,-16.005675,-21.030713,-20.534413,-20.162188,-18.176988
486,-0.9440000000000017,-24.877038,-17.308463,-23.884438,-19.789963,-21.092751,-15.8816,-18.61125,-14.64085,-18.487175,-14.578813,-16.812163,-14.64085,-17.060313,-16.501975,-15.8816,-12.841763,-18.549213,-16.812163,-16.12975,-13.958438,-18.11495,-13.772325,-16.439938,-15.013075,-18.239025,-15.695488,-17.308463,-15.199188,-18.983475,-18.61125,-17.494575,-15.8816,-20.8446,-20.472375,-20.038113,-18.052913
487,-0.9480000000000017,-24.690926,-17.12235,-23.636288,-19.479775,-20.782563,-15.695488,-18.301063,-14.454738,-18.239025,-14.454738,-16.501975,-14.454738,-16.8742,-16.3779,-15.757525,-12.717688,-18.3631,-16.750125,-16.067713,-13.8964,-17.990875,-13.772325,-16.315863,-14.889,-18.11495,-15.571413,-17.12235,-15.075113,-18.8594,-18.487175,-17.308463,-15.819563,-20.720525,-20.3483,-19.914038,-17.8668
488,-0.9520000000000017,-24.442776,-16.998275,-23.388138,-19.231625,-20.472375,-15.509375,-17.990875,-14.206588,-17.990875,-14.330663,-16.315863,-14.206588,-16.688088,-16.253825,-15.63345,-12.65565,-18.239025,-16.62605,-16.005675,-13.834363,-17.8668,-13.64825,-16.191788,-14.764925,-17.990875,-15.3853,-16.998275,-15.013075,-18.673288,-18.301063,-17.12235,-15.63345,-20.534413,-20.224225,-19.789963,-17.8668
489,-0.9560000000000017,-24.256663,-16.750125,-23.077951,-18.8594,-20.224225,-15.323263,-17.680688,-14.020475,-17.8668,-14.14455,-16.067713,-14.020475,-16.564013,-16.12975,-15.447338,-12.531575,-18.11495,-16.501975,-15.8816,-13.772325,-17.804763,-13.586213,-16.067713,-14.702888,-17.804763,-15.323263,-16.8742,-14.889,-18.487175,-18.176988,-17.060313,-15.571413,-20.410338,-20.038113,-19.789963,-17.804763
490,-0.9600000000000017,-24.008513,-16.564013,-22.705726,-18.61125,-19.976075,-15.13715,-17.432538,-13.772325,-17.61865,-13.958438,-15.8816,-13.772325,-16.3779,-16.005675,-15.3853,-12.4075,-17.990875,-16.439938,-15.819563,-13.710288,-17.680688,-13.462138,-15.8816,-14.516775,-17.680688,-15.199188,-16.688088,-14.826963,-18.425138,-18.052913,-16.936238,-15.509375,-20.224225,-19.914038,-19.665888,-17.742725
491,-0.9640000000000017,-23.760363,-16.3779,-22.333501,-18.301063,-19.727925,-15.075113,-17.12235,-13.64825,-17.3705,-13.772325,-15.571413,-13.64825,-16.253825,-15.819563,-15.199188,-12.345463,-17.8668,-16.315863,-15.695488,-13.586213,-17.556613,-13.4001,-15.819563,-14.454738,-17.494575,-15.075113,-16.564013,-14.702888,-18.176988,-17.8668,-16.750125,-15.3853,-20.10015,-19.852,-19.541813,-17.61865
