,voltage,SW0_0,SW0_1,SW0_2,SW0_3,SW0_4,SW0_5,SW0_6,SW0_7,SW0_8,SW0_9,SW0_10,SW0_11,SW0_12,SW0_13,SW0_14,SW0_15,SW0_16,SW0_17,SW0_18,SW0_19,SW0_20,SW0_21,SW0_22,SW0_23,SW0_24,SW0_25,SW0_26,SW0_27,SW0_28,SW0_29,SW0_30,SW0_31,SW0_32,SW0_33,SW0_34,SW0_35,SW0_36,SW0_37,SW0_38,SW0_39,SW0_40,SW0_41,SW0_42,SW0_43,SW0_44,SW0_45,SW0_46,SW0_47,SW0_48,SW0_49,SW0_50,SW0_51,SW0_52,SW0_53,SW0_54,SW0_55,SW0_56,SW0_57,SW0_58,SW0_59,SW0_60,SW0_61,SW0_62,SW0_63,SW0_64,SW0_65,SW0_66,SW0_67,SW0_68,SW0_69,SW0_70,SW0_71,SW0_72,SW0_73,SW0_74,SW0_75,SW0_76,SW0_77,SW0_78,SW0_79
478,-0.9120000000000017,-21.84126,-32.349555,-19.885792,-23.371897,-23.371897,-26.901735,-21.278985,-25.577265,-24.41523,-23.428125,-22.06617,-32.755642,-26.9892,-28.419877,-15.306375,-32.693763,-19.541813,-32.631726,-21.651088,-34.554888,-34.244701,-32.011351,-30.708563,-25.869638,-30.150226,-30.522451,-26.800201,-30.832638,-21.278863,-32.507651,-20.162188,-32.631726,-23.326101,-32.755801,-22.457576,-4.09836,-3.536085,-3.892192,-24.815001,-33.500251,-5.966362,-4.404487,-35.175263,-37.098426,-29.964113,-31.515051,-31.453013,-31.018751,-29.405776,-28.102988,-28.102988,-25.063151,-32.259501,-28.351138,-34.182663,-27.544651,-27.358538,-29.778001,-31.018751,-28.537251,-32.874345,-18.9924,-30.026151,-32.507651,-33.934513,-21.402938,-20.038113,-25.125188,-34.244701,-35.175263,-20.038113,-34.244701,-30.088188,-28.909476,-32.259501,-30.956713,-32.817838,-33.190063,-31.28748,-18.130245
479,-0.9160000000000017,-21.835012,-32.343307,-19.698367,-23.31567,-23.31567,-27.232852,-21.422677,-25.808422,-24.54018,-23.153235,-21.828765,-32.799375,-27.101655,-28.301175,-15.206415,-32.941913,-19.479775,-32.817838,-21.527013,-34.616926,-34.306738,-31.949313,-30.584488,-25.993713,-30.336338,-30.646526,-26.986313,-31.080788,-21.278863,-32.693763,-20.10015,-32.569688,-23.202026,-33.003951,-22.395538,-4.104607,-3.604807,-3.910935,-25.373338,-33.934513,-6.035085,-4.491952,-35.361376,-37.284538,-30.336338,-31.887276,-31.701163,-31.080788,-29.591888,-28.289101,-28.351138,-25.063151,-32.569688,-28.537251,-34.492851,-27.606688,-27.482613,-29.778001,-31.080788,-28.785401,-33.01179,-19.036132,-30.274301,-32.507651,-33.996551,-21.402938,-19.976075,-25.125188,-34.492851,-35.423413,-20.038113,-34.492851,-30.088188,-28.909476,-32.321538,-30.956713,-33.003951,-33.438213,-31.368697,-18.161482
480,-0.9200000000000017,-21.710062,-32.399535,-19.64214,-23.171977,-23.171977,-27.545227,-21.547627,-26.045827,-24.64014,-22.89084,-21.59136,-33.299175,-27.21411,-28.33866,-15.112702,-33.065988,-19.417738,-32.817838,-21.527013,-34.678963,-34.244701,-31.887276,-30.460413,-25.993713,-30.398376,-30.708563,-27.172426,-31.204863,-21.278863,-32.755801,-20.038113,-32.631726,-23.139988,-33.065988,-22.333501,-4.12335,-3.64854,-3.917182,-25.869638,-34.430813,-6.085065,-4.554427,-35.547488,-37.532688,-30.646526,-32.135426,-32.011351,-31.266901,-29.840038,-28.475213,-28.475213,-25.063151,-32.941913,-28.723363,-34.803038,-27.730763,-27.606688,-29.591888,-31.266901,-28.971513,-33.26169,-18.954915,-30.398376,-32.569688,-34.120626,-21.340901,-19.976075,-25.125188,-34.741001,-35.609526,-20.038113,-34.492851,-30.212263,-28.847438,-32.321538,-30.894676,-33.128026,-33.686363,-31.618597,-18.061522
481,-0.9240000000000017,-21.685072,-32.349555,-19.423477,-23.084512,-23.084512,-27.845107,-21.660082,-26.270737,-24.733852,-22.61595,-21.335212,-33.430372,-27.270337,-28.232452,-14.994,-33.128026,-19.293663,-32.879876,-21.402938,-34.803038,-34.244701,-31.887276,-30.398376,-25.993713,-30.460413,-30.832638,-27.296501,-31.328938,-21.216826,-32.755801,-19.914038,-32.507651,-23.015913,-33.190063,-22.333501,-4.129597,-3.704767,-3.935925,-26.427976,-34.803038,-6.166282,-4.641892,-35.671563,-37.656763,-30.956713,-32.445613,-32.259501,-31.390976,-30.026151,-28.599288,-28.661326,-25.063151,-33.252101,-28.785401,-35.051188,-27.792801,-27.730763,-29.591888,-31.390976,-29.095588,-33.449115,-18.986152,-30.522451,-32.693763,-34.182663,-21.278863,-19.914038,-25.063151,-34.927113,-35.795638,-19.914038,-34.678963,-30.274301,-28.847438,-32.321538,-30.956713,-33.190063,-33.810438,-31.593607,-18.061522
482,-0.9280000000000017,-21.528885,-32.324565,-19.336012,-22.897087,-22.897087,-28.132492,-21.76629,-26.451915,-24.808822,-22.347307,-21.09156,-33.780232,-27.351555,-28.06377,-14.875297,-33.128026,-19.169588,-32.941913,-21.340901,-34.803038,-34.182663,-31.639126,-30.212263,-25.931676,-30.522451,-30.894676,-27.544651,-31.453013,-21.092751,-32.879876,-19.852,-32.507651,-22.829801,-33.252101,-22.209426,-4.14834,-3.754747,-3.94842,-26.924276,-35.237301,-6.210015,-4.69812,-35.857676,-37.780838,-31.204863,-32.755801,-32.569688,-31.453013,-30.150226,-28.723363,-28.785401,-25.001113,-33.438213,-28.909476,-35.299338,-27.854838,-27.854838,-29.467813,-31.453013,-29.281701,-33.674025,-18.91743,-30.460413,-32.755801,-34.430813,-21.216826,-19.852,-25.001113,-35.175263,-35.857676,-19.852,-34.741001,-30.398376,-28.723363,-32.259501,-30.956713,-33.190063,-33.996551,-31.743547,-17.96781
483,-0.9320000000000017,-21.497647,-32.230852,-19.079865,-22.778385,-22.778385,-28.407382,-21.86625,-26.63934,-24.871297,-22.072417,-20.847907,-34.023885,-27.351555,-27.9888,-14.737852,-33.128026,-19.045513,-32.879876,-21.216826,-34.803038,-34.120626,-31.577088,-29.964113,-25.931676,-30.460413,-30.956713,-27.668726,-31.515051,-21.092751,-32.879876,-19.727925,-32.383576,-22.705726,-33.314138,-22.147388,-4.160835,-3.810975,-3.954667,-27.482613,-35.609526,-6.259995,-4.779337,-35.981751,-37.904913,-31.515051,-33.003951,-32.693763,-31.515051,-30.336338,-28.785401,-28.909476,-25.063151,-33.624326,-28.909476,-35.485451,-27.854838,-27.978913,-29.281701,-31.515051,-29.343738,-33.699015,-18.886192,-30.522451,-32.755801,-34.492851,-21.216826,-19.852,-24.877038,-35.361376,-36.043788,-19.727925,-34.865076,-30.398376,-28.661326,-32.135426,-30.770601,-33.376176,-34.182663,-31.86225,-17.874097
484,-0.9360000000000017,-21.303975,-32.149635,-18.973657,-22.547227,-22.547227,-28.66353,-21.934972,-26.801775,-24.908782,-21.803775,-20.59176,-34.18632,-27.395287,-27.820117,-14.59416,-33.128026,-18.797363,-32.817838,-21.092751,-34.865076,-34.058588,-31.266901,-29.715963,-25.931676,-30.522451,-30.956713,-27.730763,-31.515051,-20.968676,-32.941913,-19.541813,-32.259501,-22.519613,-33.252101,-22.023313,-4.167082,-3.854707,-3.960915,-27.978913,-35.981751,-6.266242,-4.835565,-36.105826,-38.028988,-31.763201,-33.190063,-32.941913,-31.515051,-30.398376,-28.785401,-28.909476,-24.939076,-33.934513,-28.971513,-35.671563,-27.916876,-27.978913,-29.095588,-31.515051,-29.405776,-33.942667,-18.798727,-30.584488,-32.755801,-34.306738,-21.030713,-19.665888,-24.752963,-35.485451,-36.105826,-19.727925,-34.741001,-30.336338,-28.537251,-32.135426,-30.708563,-33.314138,-34.244701,-31.799775,-17.755395
485,-0.9400000000000017,-21.247747,-31.974705,-18.69252,-22.422277,-22.422277,-28.957162,-21.997447,-26.957962,-24.94002,-21.535132,-20.354355,-34.392487,-27.332812,-27.626445,-14.437972,-33.128026,-18.61125,-32.693763,-20.906638,-34.741001,-33.996551,-31.204863,-29.591888,-25.807601,-30.460413,-30.956713,-27.854838,-31.577088,-20.906638,-32.879876,-19.479775,-32.135426,-22.333501,-33.190063,-21.837201,-4.17333,-3.910935,-3.97341,-28.475213,-36.291938,-6.353707,-4.910535,-36.105826,-38.153063,-32.011351,-33.438213,-33.065988,-31.453013,-30.460413,-28.847438,-28.971513,-24.815001,-34.182663,-28.909476,-35.857676,-27.854838,-28.102988,-28.971513,-31.453013,-29.529851,-33.980152,-18.730005,-30.584488,-32.693763,-34.492851,-21.030713,-19.60385,-24.566851,-35.547488,-36.167863,-19.60385,-34.865076,-30.336338,-28.475213,-31.949313,-30.584488,-33.376176,-34.182663,-31.806022,-17.630445
486,-0.9440000000000017,-21.072817,-31.849755,-18.561322,-22.134892,-22.134892,-29.16333,-22.047427,-27.095407,-24.958762,-21.253995,-20.11695,-34.56117,-27.320317,-27.41403,-14.288032,-33.065988,-18.425138,-32.631726,-20.720525,-34.678963,-33.872476,-30.894676,-29.281701,-25.745563,-30.398376,-30.832638,-27.854838,-31.515051,-20.782563,-32.755801,-19.293663,-31.949313,-22.085351,-33.252101,-21.651088,-4.179577,-3.94842,-3.979657,-29.033551,-36.540088,-6.391192,-4.960515,-36.105826,-38.153063,-32.259501,-33.562288,-33.190063,-31.515051,-30.522451,-28.847438,-29.033551,-24.752963,-34.306738,-28.971513,-35.981751,-27.854838,-28.040951,-28.723363,-31.515051,-29.529851,-34.180072,-18.605055,-30.460413,-32.631726,-34.616926,-20.8446,-19.417738,-24.442776,-35.671563,-36.291938,-19.479775,-34.741001,-30.212263,-28.227063,-31.825238,-30.398376,-33.190063,-34.430813,-31.799775,-17.511742
487,-0.9480000000000017,-20.947867,-31.556122,-18.26769,-21.96621,-21.96621,-29.41323,-22.084912,-27.220357,-24.958762,-20.997847,-19.86705,-34.698615,-27.201615,-27.182872,-14.106855,-33.003951,-18.239025,-32.445613,-20.534413,-34.554888,-33.624326,-30.646526,-28.971513,-25.621488,-30.336338,-30.770601,-27.916876,-31.515051,-20.658488,-32.631726,-19.169588,-31.763201,-21.837201,-33.128026,-21.527013,-4.185825,-3.9984,-3.967162,-29.529851,-36.974351,-6.459915,-5.035485,-36.167863,-38.153063,-32.445613,-33.748401,-33.376176,-31.453013,-30.584488,-28.785401,-29.033551,-24.628888,-34.554888,-28.847438,-36.043788,-27.792801,-28.040951,-28.537251,-31.453013,-29.529851,-34.123845,-18.4926,-30.336338,-32.507651,-34.430813,-20.782563,-19.293663,-24.256663,-35.671563,-36.167863,-19.3557,-34.678963,-30.088188,-28.165026,-31.639126,-30.150226,-33.252101,-34.492851,-31.724805,-17.361802
488,-0.9520000000000017,-20.7417,-31.406182,-18.111502,-21.66633,-21.66633,-29.7381,-22.103655,-27.332812,-24.927525,-20.710462,-19.64214,-34.817317,-27.145387,-26.926725,-13.931925,-32.817838,-18.052913,-32.383576,-20.224225,-34.492851,-33.438213,-30.336338,-28.599288,-25.497413,-30.212263,-30.646526,-27.854838,-31.390976,-20.534413,-32.817838,-18.921438,-31.577088,-21.713126,-32.941913,-21.340901,-4.19832,-4.029637,-3.979657,-29.902076,-37.160463,-6.47241,-5.079217,-36.167863,-38.028988,-32.631726,-33.872476,-33.438213,-31.390976,-30.522451,-28.723363,-28.909476,-24.442776,-34.554888,-28.723363,-36.105826,-27.730763,-27.978913,-28.351138,-31.390976,-29.467813,-34.2363,-18.311422,-30.212263,-32.383576,-34.306738,-20.472375,-19.169588,-24.132588,-35.671563,-36.229901,-19.169588,-34.554888,-30.088188,-27.854838,-31.390976,-29.964113,-33.065988,-34.492851,-31.624845,-17.180625
489,-0.9560000000000017,-20.61675,-31.068817,-17.79288,-21.472657,-21.472657,-29.894287,-22.109902,-27.407782,-24.896287,-20.448067,-19.410982,-34.873545,-26.982952,-26.608102,-13.738252,-32.693763,-17.804763,-32.135426,-20.038113,-34.306738,-33.252101,-30.088188,-28.227063,-25.249263,-29.964113,-30.522451,-27.854838,-31.266901,-20.224225,-32.569688,-18.735325,-31.204863,-21.402938,-32.817838,-21.154788,-4.19832,-4.079617,-3.960915,-30.522451,-37.408613,-6.503647,-5.14794,-36.105826,-38.091026,-32.755801,-34.058588,-33.562288,-31.266901,-30.584488,-28.661326,-28.909476,-24.318701,-34.678963,-28.661326,-36.167863,-27.606688,-27.978913,-28.040951,-31.266901,-29.591888,-34.123845,-18.186472,-30.088188,-32.197463,-34.244701,-20.472375,-18.983475,-23.822401,-35.609526,-36.167863,-18.983475,-34.430813,-29.840038,-27.668726,-31.204863,-29.715963,-32.941913,-34.492851,-31.499895,-17.005695
490,-0.9600000000000017,-20.398087,-30.825165,-17.624197,-21.135292,-21.135292,-30.075465,-22.097407,-27.476505,-24.852555,-20.19192,-19.179825,-34.929772,-26.876745,-26.383192,-13.557075,-32.569688,-17.61865,-32.073388,-19.852,-34.120626,-32.941913,-29.778001,-27.916876,-25.125188,-29.840038,-30.398376,-27.792801,-31.080788,-20.10015,-32.321538,-18.487175,-31.018751,-21.154788,-32.631726,-20.906638,-4.204567,-4.104607,-3.979657,-30.956713,-37.718801,-6.534885,-5.185425,-36.043788,-37.966951,-32.817838,-34.120626,-33.562288,-31.142826,-30.584488,-28.599288,-28.785401,-24.070551,-34.803038,-28.537251,-36.229901,-27.544651,-27.854838,-27.730763,-31.142826,-29.467813,-34.123845,-18.030285,-29.964113,-32.011351,-34.058588,-20.224225,-18.797363,-23.636288,-35.485451,-36.167863,-18.797363,-34.306738,-29.715963,-27.358538,-30.956713,-29.529851,-32.693763,-34.368776,-31.318717,-16.849507
491,-0.9640000000000017,-20.223157,-30.431572,-17.29308,-20.922877,-20.922877,-30.225405,-22.078665,-27.545227,-24.76509,-19.923277,-18.948667,-34.967257,-26.645587,-26.06457,-13.34466,-32.383576,-17.308463,-31.825238,-19.541813,-33.872476,-32.631726,-29.405776,-27.544651,-24.877038,-29.591888,-30.150226,-27.668726,-30.956713,-19.914038,-32.135426,-18.301063,-30.708563,-20.8446,-32.445613,-20.658488,-4.204567,-4.142092,-3.954667,-31.515051,-37.904913,-6.584865,-5.235405,-35.919713,-37.842876,-33.003951,-34.182663,-33.624326,-31.018751,-30.460413,-28.475213,-28.661326,-23.946476,-34.741001,-28.351138,-36.167863,-27.358538,-27.792801,-27.420576,-31.018751,-29.405776,-34.080112,-17.874097,-29.653926,-31.825238,-33.810438,-20.10015,-18.61125,-23.326101,-35.485451,-35.981751,-18.673288,-34.120626,-29.467813,-27.048351,-30.646526,-29.157626,-32.507651,-34.368776,-31.181272,-16.605855
492,-0.9680000000000017,-19.985752,-30.181672,-17.09316,-20.535532,-20.535532,-30.36285,-22.028685,-27.570217,-24.696367,-19.654635,-18.730005,-34.954762,-26.526885,-25.71471,-13.150987,-32.197463,-17.060313,-31.453013,-19.293663,-33.686363,-32.383576,-28.971513,-27.048351,-24.628888,-29.405776,-30.026151,-27.606688,-30.708563,-19.60385,-31.949313,-18.052913,-30.336338,-20.534413,-32.197463,-20.3483,-4.210815,-4.167082,-3.967162,-31.949313,-38.091026,-6.603607,-5.27289,-35.795638,-37.718801,-33.190063,-34.182663,-33.686363,-30.832638,-30.398376,-28.289101,-28.537251,-23.698326,-34.989151,-28.227063,-36.167863,-27.296501,-27.606688,-27.048351,-30.832638,-29.343738,-33.955162,-17.661682,-29.467813,-31.515051,-33.686363,-19.852,-18.3631,-23.077951,-35.361376,-35.857676,-18.425138,-33.872476,-29.343738,-26.800201,-30.336338,-28.847438,-32.383576,-34.244701,-30.956362,-16.44342
493,-0.9720000000000018,-19.804575,-29.719357,-16.76829,-20.323117,-20.323117,-30.469057,-21.96621,-27.582712,-24.59016,-19.398487,-18.511342,-34.879792,-26.220757,-25.346107,-12.926077,-31.887276,-16.750125,-31.142826,-18.983475,-33.376176,-32.011351,-28.661326,-26.614088,-24.380738,-29.033551,-29.778001,-27.358538,-30.584488,-19.479775,-31.577088,-17.804763,-30.026151,-20.224225,-31.949313,-20.10015,-4.210815,-4.204567,-3.94842,-32.321538,-38.153063,-6.653587,-5.32287,-35.671563,-37.470651,-33.128026,-34.120626,-33.624326,-30.584488,-30.336338,-28.165026,-28.351138,-23.574251,-34.865076,-27.916876,-36.105826,-27.048351,-27.482613,-26.738163,-30.584488,-29.219663,-33.798975,-17.461762,-29.157626,-31.204863,-33.500251,-19.60385,-18.11495,-22.829801,-35.237301,-35.609526,-18.176988,-33.624326,-28.971513,-26.490013,-30.026151,-28.475213,-32.135426,-33.996551,-30.71271,-16.181025
494,-0.9760000000000018,-19.56717,-29.319517,-16.555875,-19.935772,-19.935772,-30.56277,-21.897487,-27.56397,-24.452715,-19.136092,-18.29268,-34.823565,-26.03958,-24.971257,-12.713662,-31.577088,-16.501975,-30.832638,-18.735325,-33.128026,-31.639126,-28.227063,-26.055751,-24.070551,-28.785401,-29.405776,-27.358538,-30.274301,-19.231625,-31.390976,-17.432538,-29.653926,-19.976075,-31.639126,-19.914038,-4.210815,-4.210815,-3.94842,-32.817838,-38.277138,-6.67233,-5.34786,-35.485451,-37.284538,-33.128026,-34.182663,-33.500251,-30.398376,-30.150226,-27.916876,-28.165026,-23.264063,-34.927113,-27.730763,-35.981751,-26.862238,-27.234463,-26.427976,-30.398376,-28.971513,-33.674025,-17.26809,-28.847438,-30.956713,-33.128026,-19.479775,-17.928838,-22.519613,-35.051188,-35.423413,-17.928838,-33.376176,-28.723363,-26.179826,-29.653926,-28.102988,-31.825238,-33.872476,-30.425325,-15.987352
495,-0.9800000000000018,-19.36725,-28.86345,-16.21851,-19.685872,-19.685872,-30.66273,-21.810022,-27.532732,-24.321517,-18.898687,-18.074017,-34.673625,-25.708462,-24.59016,-12.488752,-31.328938,-16.191788,-30.460413,-18.487175,-32.817838,-31.328938,-27.792801,-25.621488,-23.822401,-28.475213,-29.157626,-27.110388,-30.026151,-18.983475,-31.018751,-17.246425,-29.219663,-19.665888,-31.328938,-19.541813,-4.204567,-4.242052,-3.929677,-33.190063,-38.277138,-6.678577,-5.379097,-35.237301,-37.098426,-33.065988,-34.058588,-33.438213,-30.212263,-30.026151,-27.730763,-27.978913,-23.015913,-34.803038,-27.420576,-35.857676,-26.676126,-27.110388,-25.993713,-30.212263,-28.847438,-33.46161,-17.01819,-28.475213,-30.646526,-33.003951,-19.169588,-17.61865,-22.147388,-34.865076,-35.113226,-17.680688,-33.065988,-28.475213,-25.869638,-29.281701,-27.730763,-31.453013,-33.562288,-30.150435,-15.69372
496,-0.9840000000000018,-19.123597,-28.43862,-15.981105,-19.279785,-19.279785,-30.71271,-21.697567,-27.470257,-24.152835,-18.64254,-17.86785,-34.504942,-25.43982,-24.2403,-12.263842,-31.018751,-15.8816,-30.088188,-18.176988,-32.507651,-30.894676,-27.296501,-25.063151,-23.574251,-28.102988,-28.847438,-26.986313,-29.715963,-18.735325,-30.708563,-16.998275,-28.847438,-19.293663,-30.956713,-19.3557,-4.217062,-4.260795,-3.929677,-33.686363,-38.339176,-6.69732,-5.410335,-34.927113,-36.788238,-33.003951,-34.058588,-33.376176,-29.902076,-29.840038,-27.420576,-27.730763,-22.767763,-34.678963,-27.234463,-35.733601,-26.490013,-26.862238,-25.683526,-29.902076,-28.599288,-33.305422,-16.81827,-28.165026,-30.274301,-32.569688,-18.983475,-17.432538,-21.837201,-34.430813,-34.927113,-17.432538,-32.693763,-28.165026,-25.435376,-28.847438,-27.358538,-31.142826,-33.438213,-29.76309,-15.500047
497,-0.9880000000000018,-18.904935,-27.932572,-15.649987,-19.01739,-19.01739,-30.76269,-21.578865,-27.401535,-23.977905,-18.405135,-17.655435,-34.423725,-25.083712,-23.802975,-12.032685,-30.646526,-15.571413,-29.715963,-17.804763,-32.135426,-30.460413,-26.862238,-24.628888,-23.202026,-27.730763,-28.599288,-26.738163,-29.343738,-18.425138,-30.336338,-16.750125,-28.413176,-18.921438,-30.584488,-18.983475,-4.210815,-4.279537,-3.89844,-33.996551,-38.277138,-6.734805,-5.435325,-34.678963,-36.602126,-32.879876,-33.810438,-33.190063,-29.591888,-29.653926,-27.110388,-27.482613,-22.457576,-34.554888,-26.924276,-35.547488,-26.303901,-26.614088,-25.311301,-29.591888,-28.413176,-33.01179,-16.54338,-27.854838,-29.964113,-32.321538,-18.673288,-17.12235,-21.464976,-34.306738,-34.554888,-17.12235,-32.383576,-27.792801,-25.001113,-28.475213,-26.862238,-30.832638,-33.128026,-29.444467,-15.206415
498,-0.9920000000000018,-18.655035,-27.470257,-15.412582,-18.611302,-18.611302,-30.76269,-21.44142,-27.307822,-23.79048,-18.16773,-17.455515,-34.223805,-24.821317,-23.353155,-11.807775,-30.212263,-15.261225,-29.219663,-17.432538,-31.763201,-30.088188,-26.365938,-24.070551,-22.829801,-27.296501,-28.165026,-26.490013,-28.971513,-18.11495,-29.964113,-16.315863,-27.978913,-18.61125,-30.212263,-18.735325,-4.210815,-4.285785,-3.89844,-34.368776,-38.215101,-6.728557,-5.44782,-34.368776,-36.167863,-32.693763,-33.810438,-33.003951,-29.343738,-29.343738,-26.862238,-27.172426,-22.147388,-34.368776,-26.490013,-35.299338,-26.055751,-26.427976,-24.877038,-29.343738,-28.227063,-32.818117,-16.36845,-27.482613,-29.529851,-31.887276,-18.3631,-16.812163,-21.092751,-33.872476,-34.244701,-16.8742,-31.949313,-27.544651,-24.628888,-27.978913,-26.490013,-30.336338,-32.817838,-28.982152,-14.975257
499,-0.9960000000000018,-18.436372,-26.858002,-15.087712,-18.34266,-18.34266,-30.781432,-21.278985,-27.182872,-23.571817,-17.936572,-17.274337,-34.030132,-24.408982,-22.934572,-11.576617,-29.840038,-15.013075,-28.785401,-17.184388,-31.328938,-29.653926,-25.807601,-23.512213,-22.519613,-26.924276,-27.792801,-26.179826,-28.599288,-17.804763,-29.467813,-16.067713,-27.482613,-18.239025,-29.778001,-18.425138,-4.19832,-4.292032,-3.867202,-34.678963,-38.153063,-6.716062,-5.460315,-34.058588,-35.857676,-32.631726,-33.562288,-32.817838,-28.971513,-29.157626,-26.490013,-26.738163,-21.899238,-34.120626,-26.179826,-35.051188,-25.745563,-26.055751,-24.442776,-28.971513,-27.978913,-32.424525,-16.056075,-26.986313,-29.095588,-31.515051,-18.11495,-16.501975,-20.782563,-33.562288,-34.058588,-16.564013,-31.515051,-26.986313,-24.194626,-27.482613,-25.993713,-29.902076,-32.445613,-28.644787,-14.650387
500,-1.0000000000000018,-18.173977,-26.41443,-14.825317,-17.91783,-17.91783,-30.731452,-21.110302,-27.045427,-23.346907,-17.724157,-17.080665,-33.717757,-24.109102,-22.46601,-11.339212,-29.467813,-14.64085,-28.413176,-16.812163,-30.956713,-29.157626,-25.373338,-22.953876,-22.209426,-26.490013,-27.296501,-25.931676,-28.165026,-17.556613,-29.095588,-15.757525,-26.986313,-17.804763,-29.219663,-17.990875,-4.19832,-4.29828,-3.860955,-35.051188,-38.028988,-6.7473,-5.47281,-33.624326,-35.485451,-32.507651,-33.376176,-32.631726,-28.661326,-28.909476,-26.117788,-26.427976,-21.589051,-33.934513,-25.807601,-34.803038,-25.559451,-25.807601,-24.070551,-28.661326,-27.668726,-32.18712,-15.806175,-26.552051,-28.661326,-31.204863,-17.928838,-16.253825,-20.3483,-33.190063,-33.624326,-16.315863,-30.956713,-26.552051,-23.760363,-27.048351,-25.559451,-29.529851,-32.135426,-28.207462,-14.450467
501,-1.0,2.12415,2.080417,2.117902,2.305327,2.305327,2.230357,2.517742,2.205367,3.317422,6.47241,6.7473,1.67433,1.47441,1.630597,1.586865,1.861125,1.923163,2.109275,2.109275,2.667613,2.23335,2.047238,1.923163,2.171313,2.047238,1.9852,2.419463,2.047238,2.047238,1.861125,2.047238,2.295388,2.295388,2.295388,2.357425,1.030837,0.587265,0.812175,3.101875,2.419463,2.111655,0.637245,2.915763,2.605575,2.915763,2.915763,2.853725,2.543538,2.915763,3.039838,2.791688,2.543538,2.9778,2.9778,3.039838,2.9778,2.915763,3.101875,2.543538,3.039838,1.705567,1.643092,2.72965,2.047238,2.295388,5.4593,2.171313,2.171313,2.171313,2.047238,1.9852,1.923163,1.923163,2.295388,2.047238,2.171313,2.171313,2.047238,1.69932,1.69932
502,-0.996,2.27409,2.061675,2.161635,2.392792,2.392792,2.2491,2.567722,2.22411,3.47361,6.890992,7.178377,1.868002,1.611855,1.680577,1.655587,1.923163,1.9852,2.171313,2.171313,2.72965,2.357425,2.109275,2.109275,2.295388,2.109275,2.109275,2.4815,2.047238,2.171313,1.923163,2.171313,2.357425,2.419463,2.419463,2.4815,1.068322,0.612255,0.855907,3.101875,2.4815,2.2491,0.643492,2.9778,2.667613,2.915763,2.9778,2.853725,2.605575,3.039838,3.101875,2.853725,2.605575,3.039838,3.039838,3.101875,3.039838,2.915763,3.350025,2.605575,3.101875,1.768042,1.7493,2.853725,2.109275,2.295388,5.583375,2.171313,2.171313,2.295388,2.047238,2.047238,1.9852,1.923163,2.295388,2.171313,2.23335,2.171313,2.109275,1.743052,1.718062
503,-0.992,2.211615,2.136645,2.205367,2.39904,2.39904,2.205367,2.542732,2.186625,3.442372,6.903487,7.19712,1.7493,1.536885,1.67433,1.655587,1.9852,1.9852,2.23335,2.171313,2.667613,2.357425,2.109275,2.047238,2.295388,2.109275,2.109275,2.4815,2.109275,2.23335,1.923163,2.109275,2.357425,2.357425,2.357425,2.4815,1.07457,0.606007,0.843412,3.039838,2.4815,2.2491,0.64974,2.915763,2.667613,2.853725,2.915763,2.791688,2.543538,3.039838,3.039838,2.791688,2.605575,2.9778,3.039838,3.101875,3.101875,2.9778,3.287988,2.543538,3.101875,1.768042,1.780537,2.853725,2.109275,2.295388,5.583375,2.23335,2.109275,2.171313,1.9852,2.047238,1.9852,1.923163,2.295388,2.171313,2.23335,2.171313,2.047238,1.755547,1.79928
504,-0.988,2.242852,2.042932,2.180377,2.392792,2.392792,2.167882,2.511495,2.155387,3.411135,6.884745,7.184625,1.830517,1.605607,1.661835,1.64934,1.923163,1.9852,2.171313,2.171313,2.605575,2.357425,2.047238,1.9852,2.23335,2.109275,2.047238,2.4815,2.109275,2.171313,1.861125,2.047238,2.295388,2.419463,2.295388,2.4815,1.068322,0.59976,0.843412,3.039838,2.419463,2.236605,0.630997,2.915763,2.605575,2.791688,2.853725,2.72965,2.605575,2.9778,3.039838,2.791688,2.605575,2.915763,2.9778,3.039838,3.039838,2.915763,3.287988,2.605575,3.101875,1.743052,1.736805,2.791688,2.109275,2.23335,5.583375,2.171313,2.171313,2.23335,1.9852,2.047238,1.9852,1.923163,2.295388,2.109275,2.171313,2.171313,2.047238,1.718062,1.711815
505,-0.984,2.192872,2.12415,2.161635,2.37405,2.37405,2.130397,2.480257,2.117902,3.386145,6.87225,7.17213,1.730557,1.518142,1.64934,1.643092,1.923163,1.9852,2.109275,2.171313,2.605575,2.295388,2.047238,2.047238,2.295388,2.047238,2.047238,2.4815,2.047238,2.109275,1.923163,2.047238,2.295388,2.357425,2.357425,2.419463,1.07457,0.593512,0.837165,2.915763,2.419463,2.236605,0.630997,2.915763,2.667613,2.853725,2.853725,2.72965,2.543538,2.9778,2.9778,2.791688,2.543538,2.915763,2.915763,3.101875,2.9778,2.915763,3.22595,2.543538,3.101875,1.736805,1.67433,2.791688,2.109275,2.23335,5.521338,2.171313,2.109275,2.171313,1.9852,1.9852,2.047238,1.923163,2.23335,2.109275,2.171313,2.109275,2.047238,1.743052,1.793032
