,voltage,Cu_500_ppb_0,Cu_500_ppb_1,Cu_500_ppb_2,Cu_500_ppb_3,Cu_500_ppb_4,Cu_500_ppb_5,Cu_500_ppb_6,Cu_500_ppb_7,Cu_1000_ppb_8,Cu_1000_ppb_9,Cu_1000_ppb_10,Cu_1000_ppb_11,Cu_1000_ppb_12,Cu_1000_ppb_13,Cu_1000_ppb_14,Cu_2000_ppb_15,Cu_2000_ppb_16,Cu_2000_ppb_17,Cu_2000_ppb_18,Cu_2000_ppb_19,Cu_2000_ppb_20,Cu_3000_ppb_21,Cu_3000_ppb_22
741,-0.03999999999999915,7.4445,2.4815,1.4889,1.73705,1.364825,1.612975,1.24075,1.4889,2.047238,2.23335,2.109275,1.799088,2.047238,2.357425,2.72965,3.4741,4.280588,2.605575,3.163913,2.791688,3.598175,2.047238,4.838925
742,-0.035999999999999144,7.4445,2.419463,1.4889,1.73705,1.426863,1.550938,1.24075,1.4889,2.109275,2.23335,2.109275,1.799088,2.109275,2.357425,2.72965,3.536138,4.280588,2.605575,3.22595,2.72965,3.536138,2.109275,4.776888
743,-0.03199999999999914,7.4445,2.419463,1.4889,1.675013,1.364825,1.550938,1.24075,1.4889,2.109275,2.23335,2.109275,1.861125,2.109275,2.357425,2.72965,3.536138,4.280588,2.667613,3.287988,2.791688,3.4741,2.109275,4.900963
744,-0.027999999999999137,7.4445,2.4815,1.4889,1.675013,1.426863,1.612975,1.24075,1.4889,2.047238,2.23335,2.171313,1.799088,2.109275,2.419463,2.72965,3.536138,4.404663,2.72965,3.287988,2.915763,3.4741,2.109275,4.838925
745,-0.023999999999999133,7.382463,2.4815,1.4889,1.675013,1.364825,1.612975,1.24075,1.4889,2.047238,2.295388,2.109275,1.861125,2.047238,2.357425,2.791688,3.598175,4.404663,2.667613,3.287988,2.915763,3.412063,2.047238,4.900963
746,-0.01999999999999913,7.382463,2.4815,1.4889,1.73705,1.364825,1.550938,1.24075,1.426863,2.047238,2.357425,2.109275,1.799088,2.171313,2.4815,2.791688,3.660213,4.4667,2.667613,3.287988,2.853725,3.350025,2.171313,4.963
747,-0.015999999999999126,7.320425,2.4815,1.550938,1.675013,1.364825,1.612975,1.24075,1.426863,2.109275,2.295388,2.109275,1.799088,2.047238,2.357425,2.791688,3.660213,4.528738,2.72965,3.350025,2.915763,3.287988,2.047238,4.900963
748,-0.011999999999999122,7.320425,2.543538,1.426863,1.675013,1.426863,1.612975,1.24075,1.426863,2.109275,2.295388,2.171313,1.923163,2.109275,2.419463,2.791688,3.72225,4.590775,2.72965,3.4741,2.9778,3.22595,2.109275,4.900963
749,-0.007999999999999119,7.258388,2.543538,1.4889,1.675013,1.364825,1.612975,1.302788,1.550938,2.109275,2.23335,2.23335,1.861125,2.109275,2.419463,2.791688,3.660213,4.590775,2.791688,3.4741,2.915763,3.287988,2.109275,4.900963
750,-0.003999999999999115,7.19635,2.4815,1.4889,1.675013,1.426863,1.550938,1.302788,1.426863,2.047238,2.295388,2.295388,1.861125,2.109275,2.4815,2.853725,3.72225,4.652813,2.791688,3.4741,2.9778,3.22595,2.109275,4.838925
751,0.0,7.19635,2.4815,1.426863,1.675013,1.364825,1.612975,1.24075,1.426863,2.109275,2.357425,2.295388,1.923163,2.109275,2.419463,2.853725,3.660213,4.652813,2.791688,3.536138,2.9778,3.22595,2.109275,4.838925
752,0.004000000000000892,7.134313,2.4815,1.426863,1.675013,1.302788,1.612975,1.24075,1.426863,2.109275,2.357425,2.171313,1.861125,2.171313,2.419463,2.853725,3.72225,4.652813,2.853725,3.536138,2.915763,3.163913,2.171313,4.838925
753,0.008000000000000895,7.134313,2.4815,1.4889,1.675013,1.364825,1.550938,1.24075,1.426863,2.171313,2.295388,2.171313,1.923163,2.171313,2.419463,2.915763,3.72225,4.71485,2.853725,3.536138,3.039838,3.101875,2.171313,4.776888
754,0.012000000000000899,7.072275,2.4815,1.426863,1.612975,1.426863,1.550938,1.24075,1.426863,2.171313,2.357425,2.171313,1.923163,2.171313,2.4815,2.853725,3.660213,4.652813,2.853725,3.598175,2.9778,3.101875,2.171313,4.71485
755,0.016000000000000902,7.072275,2.4815,1.4889,1.675013,1.426863,1.550938,1.24075,1.4889,2.171313,2.419463,2.23335,1.923163,2.109275,2.419463,2.853725,3.660213,4.590775,2.791688,3.4741,2.9778,3.039838,2.109275,4.652813
756,0.020000000000000906,7.072275,2.543538,1.364825,1.612975,1.364825,1.612975,1.24075,1.4889,2.109275,2.419463,2.23335,1.923163,2.171313,2.419463,2.853725,3.72225,4.652813,2.853725,3.598175,3.039838,3.039838,2.171313,4.528738
757,0.02400000000000091,7.010238,2.543538,1.4889,1.612975,1.4889,1.550938,1.24075,1.426863,2.109275,2.357425,2.23335,1.9852,2.171313,2.419463,2.853725,3.660213,4.590775,2.853725,3.536138,2.9778,2.9778,2.171313,4.4667
758,0.028000000000000913,7.010238,2.605575,1.4889,1.612975,1.4889,1.550938,1.24075,1.4889,2.047238,2.419463,2.23335,1.923163,2.109275,2.419463,2.915763,3.598175,4.590775,2.853725,3.598175,2.9778,2.915763,2.109275,4.342625
759,0.03200000000000092,6.9482,2.667613,1.4889,1.612975,1.426863,1.550938,1.24075,1.426863,2.109275,2.419463,2.171313,1.923163,2.109275,2.419463,2.791688,3.598175,4.4667,2.791688,3.536138,2.915763,2.853725,2.109275,4.21855
760,0.03600000000000092,6.886163,2.915763,1.364825,1.612975,1.302788,1.550938,1.302788,1.4889,2.109275,2.419463,2.171313,1.923163,2.109275,2.357425,2.853725,3.598175,4.4667,2.791688,3.536138,2.915763,2.853725,2.109275,4.21855
761,0.040000000000000924,6.886163,3.039838,1.426863,1.612975,1.364825,1.550938,1.302788,1.4889,2.23335,2.419463,2.171313,1.9852,2.109275,2.357425,2.791688,3.4741,4.342625,2.853725,3.536138,2.853725,2.791688,2.109275,4.094475
762,0.04400000000000093,6.824125,2.915763,1.426863,1.550938,1.364825,1.550938,1.302788,1.4889,2.23335,2.4815,2.047238,1.9852,2.109275,2.419463,2.853725,3.4741,4.280588,2.791688,3.4741,2.791688,2.72965,2.109275,3.9704
763,0.04800000000000093,6.824125,2.72965,1.364825,1.612975,1.426863,1.4889,1.302788,1.4889,2.171313,2.419463,2.109275,1.923163,2.109275,2.357425,2.791688,3.350025,4.280588,2.72965,3.412063,2.72965,2.667613,2.109275,3.9704
764,0.052000000000000934,6.762088,2.667613,1.364825,1.550938,1.364825,1.550938,1.178713,1.4889,2.171313,2.357425,2.109275,1.861125,2.109275,2.295388,2.72965,3.350025,4.156513,2.667613,3.287988,2.72965,2.667613,2.109275,3.784288
765,0.05600000000000094,6.70005,2.605575,1.426863,1.550938,1.364825,1.4889,1.24075,1.426863,2.171313,2.295388,2.109275,1.861125,1.9852,2.357425,2.667613,3.22595,4.032438,2.72965,3.287988,2.667613,2.605575,1.9852,3.72225
766,0.06000000000000094,6.70005,2.605575,1.426863,1.550938,1.364825,1.4889,1.178713,1.426863,2.171313,2.419463,2.109275,1.861125,1.9852,2.357425,2.72965,3.22595,3.9704,2.667613,3.287988,2.605575,2.605575,1.9852,3.598175
767,0.06400000000000095,6.638013,2.605575,1.364825,1.550938,1.364825,1.550938,1.24075,1.426863,2.171313,2.295388,2.047238,1.861125,1.9852,2.295388,2.667613,3.163913,3.908363,2.667613,3.22595,2.605575,2.543538,1.9852,3.536138
768,0.06800000000000095,6.575975,2.605575,1.426863,1.550938,1.364825,1.4889,1.24075,1.364825,2.109275,2.295388,1.9852,1.861125,1.9852,2.295388,2.605575,3.101875,3.784288,2.605575,3.163913,2.543538,2.419463,1.9852,3.4741
769,0.07200000000000095,6.513938,2.605575,1.302788,1.550938,1.302788,1.4889,1.178713,1.426863,2.109275,2.295388,1.9852,1.799088,1.9852,2.295388,2.543538,3.039838,3.72225,2.605575,3.101875,2.543538,2.419463,1.9852,3.412063
770,0.07600000000000096,6.513938,2.605575,1.426863,1.550938,1.364825,1.426863,1.178713,1.364825,2.109275,2.295388,1.9852,1.73705,1.861125,2.23335,2.543538,2.9778,3.660213,2.543538,2.9778,2.4815,2.357425,1.861125,3.350025
771,0.08000000000000096,6.4519,2.605575,1.364825,1.550938,1.364825,1.550938,1.178713,1.364825,2.109275,2.23335,1.9852,1.799088,1.923163,2.171313,2.543538,2.9778,3.598175,2.543538,3.101875,2.419463,2.295388,1.923163,3.287988
772,0.08400000000000096,6.327825,2.605575,1.302788,1.550938,1.302788,1.4889,1.178713,1.364825,2.109275,2.171313,1.9852,1.799088,1.861125,2.171313,2.4815,2.853725,3.536138,2.543538,2.915763,2.357425,2.357425,1.861125,3.22595
773,0.08800000000000097,6.327825,2.667613,1.302788,1.4889,1.302788,1.4889,1.178713,1.302788,2.047238,2.23335,1.9852,1.799088,1.799088,2.171313,2.419463,2.791688,3.412063,2.4815,2.915763,2.357425,2.23335,1.799088,3.163913
774,0.09200000000000097,6.327825,2.605575,1.364825,1.550938,1.24075,1.4889,1.178713,1.426863,2.047238,2.23335,1.923163,1.675013,1.799088,2.109275,2.419463,2.791688,3.350025,2.4815,2.853725,2.23335,2.23335,1.799088,3.039838
775,0.09600000000000097,6.265788,2.667613,1.302788,1.4889,1.24075,1.426863,1.116675,1.364825,2.109275,2.171313,1.861125,1.73705,1.73705,2.109275,2.419463,2.72965,3.287988,2.419463,2.791688,2.23335,2.171313,1.73705,2.9778
776,0.10000000000000098,6.20375,2.667613,1.302788,1.426863,1.24075,1.426863,1.178713,1.302788,2.047238,2.171313,1.861125,1.612975,1.799088,2.047238,2.357425,2.605575,3.163913,2.419463,2.72965,2.171313,2.109275,1.799088,2.9778
777,0.10400000000000098,6.20375,2.605575,1.364825,1.426863,1.302788,1.364825,1.116675,1.302788,2.047238,2.171313,1.861125,1.675013,1.799088,2.047238,2.295388,2.667613,3.163913,2.419463,2.72965,2.171313,2.109275,1.799088,2.915763
778,0.10800000000000098,6.141713,2.605575,1.302788,1.426863,1.24075,1.364825,1.116675,1.302788,2.047238,2.109275,1.861125,1.612975,1.799088,1.9852,2.295388,2.605575,3.101875,2.357425,2.667613,2.047238,2.109275,1.799088,2.853725
779,0.11200000000000099,6.20375,2.605575,1.302788,1.426863,1.24075,1.426863,1.116675,1.302788,1.9852,2.109275,1.799088,1.612975,1.675013,1.9852,2.295388,2.543538,3.039838,2.23335,2.605575,2.109275,2.047238,1.675013,2.791688
780,0.11600000000000099,6.141713,2.667613,1.364825,1.426863,1.24075,1.364825,1.054638,1.302788,1.9852,2.109275,1.799088,1.550938,1.675013,1.9852,2.23335,2.543538,2.9778,2.295388,2.605575,2.109275,2.047238,1.675013,2.791688
781,0.120000000000001,6.079675,2.667613,1.178713,1.426863,1.24075,1.426863,1.054638,1.302788,1.9852,2.047238,1.799088,1.612975,1.675013,1.9852,2.295388,2.4815,2.915763,2.23335,2.543538,1.9852,2.047238,1.675013,2.667613
782,0.124000000000001,6.079675,2.667613,1.302788,1.426863,1.178713,1.364825,1.054638,1.302788,1.9852,2.047238,1.73705,1.550938,1.675013,1.9852,2.295388,2.4815,2.853725,2.23335,2.4815,1.9852,1.9852,1.675013,2.667613
783,0.128000000000001,6.079675,2.667613,1.24075,1.426863,1.178713,1.364825,1.054638,1.302788,1.9852,2.047238,1.73705,1.4889,1.612975,1.923163,2.23335,2.419463,2.915763,2.171313,2.4815,2.047238,1.9852,1.612975,2.667613
784,0.132000000000001,6.017638,2.605575,1.24075,1.426863,1.24075,1.364825,1.054638,1.24075,2.047238,2.047238,1.675013,1.4889,1.612975,1.861125,2.171313,2.419463,2.853725,2.171313,2.4815,1.923163,1.9852,1.612975,2.605575
785,0.136000000000001,6.079675,2.605575,1.24075,1.364825,1.178713,1.364825,1.054638,1.24075,1.9852,2.047238,1.73705,1.4889,1.612975,1.923163,2.171313,2.419463,2.72965,2.109275,2.419463,1.923163,1.923163,1.612975,2.605575
786,0.140000000000001,6.079675,2.667613,1.302788,1.364825,1.178713,1.364825,1.054638,1.178713,1.923163,1.9852,1.73705,1.4889,1.612975,1.861125,2.109275,2.295388,2.72965,2.109275,2.357425,1.861125,1.923163,1.612975,2.605575
787,0.14400000000000102,6.079675,2.667613,1.24075,1.364825,1.178713,1.364825,0.9926,1.24075,1.9852,1.9852,1.675013,1.426863,1.612975,1.861125,2.109275,2.357425,2.72965,2.047238,2.357425,1.923163,1.923163,1.612975,2.543538
788,0.14800000000000102,5.9556,2.667613,1.24075,1.364825,1.116675,1.302788,1.054638,1.178713,1.923163,1.9852,1.612975,1.426863,1.612975,1.861125,2.109275,2.295388,2.667613,2.109275,2.295388,1.861125,1.923163,1.612975,2.543538
789,0.15200000000000102,5.9556,2.667613,1.178713,1.364825,1.116675,1.24075,0.9926,1.178713,1.9852,1.9852,1.612975,1.426863,1.612975,1.799088,2.047238,2.23335,2.667613,2.047238,2.357425,1.799088,1.923163,1.612975,2.4815
790,0.15600000000000103,6.017638,2.667613,1.24075,1.426863,1.116675,1.24075,0.9926,1.178713,1.9852,1.9852,1.612975,1.426863,1.550938,1.799088,2.047238,2.23335,2.667613,2.109275,2.295388,1.861125,1.861125,1.550938,2.543538
791,0.16000000000000103,6.017638,2.72965,1.178713,1.364825,1.116675,1.302788,0.9926,1.24075,1.923163,1.923163,1.612975,1.426863,1.550938,1.799088,2.109275,2.295388,2.605575,1.9852,2.23335,1.799088,1.861125,1.550938,2.4815
792,0.16400000000000103,5.9556,2.72965,1.178713,1.302788,1.116675,1.302788,0.9926,1.178713,1.9852,1.923163,1.612975,1.364825,1.4889,1.861125,2.047238,2.23335,2.667613,2.047238,2.23335,1.73705,1.861125,1.4889,2.4815
793,0.16800000000000104,6.017638,2.667613,1.24075,1.364825,1.116675,1.24075,0.9926,1.178713,1.9852,1.923163,1.612975,1.364825,1.4889,1.799088,1.9852,2.23335,2.605575,2.047238,2.23335,1.73705,1.861125,1.4889,2.419463
794,0.17200000000000104,6.017638,2.667613,1.178713,1.364825,1.116675,1.24075,0.9926,1.178713,1.923163,1.923163,1.550938,1.364825,1.550938,1.799088,1.9852,2.171313,2.543538,1.9852,2.171313,1.73705,1.799088,1.550938,2.419463
795,0.17600000000000104,5.9556,2.667613,1.24075,1.364825,1.116675,1.24075,1.054638,1.178713,1.923163,1.923163,1.550938,1.364825,1.550938,1.799088,1.9852,2.171313,2.543538,2.047238,2.171313,1.73705,1.799088,1.550938,2.419463
796,0.18000000000000105,6.017638,2.667613,1.178713,1.302788,1.054638,1.24075,0.9926,1.116675,1.923163,1.923163,1.550938,1.364825,1.4889,1.799088,1.9852,2.171313,2.543538,1.9852,2.23335,1.73705,1.799088,1.4889,2.419463
797,0.18400000000000105,5.9556,2.72965,1.178713,1.364825,1.116675,1.24075,0.9926,1.116675,1.923163,1.861125,1.612975,1.364825,1.4889,1.73705,1.9852,2.171313,2.4815,1.9852,2.171313,1.675013,1.799088,1.4889,2.357425
798,0.18800000000000106,6.017638,2.72965,1.178713,1.302788,1.054638,1.178713,0.9926,1.116675,1.923163,1.861125,1.550938,1.364825,1.4889,1.799088,2.047238,2.171313,2.543538,1.9852,2.171313,1.675013,1.799088,1.4889,2.357425
799,0.19200000000000106,5.9556,2.72965,1.24075,1.364825,1.054638,1.24075,0.9926,1.116675,1.923163,1.861125,1.550938,1.302788,1.426863,1.799088,1.923163,2.109275,2.4815,1.923163,2.171313,1.675013,1.799088,1.426863,2.419463
800,0.19600000000000106,6.079675,2.667613,1.178713,1.302788,1.054638,1.24075,0.9926,1.116675,1.923163,1.861125,1.550938,1.302788,1.4889,1.73705,1.923163,2.171313,2.543538,1.923163,2.171313,1.675013,1.799088,1.4889,2.295388
801,0.20000000000000107,6.017638,2.667613,1.24075,1.302788,1.054638,1.302788,0.930563,1.116675,1.923163,1.861125,1.4889,1.24075,1.426863,1.73705,1.861125,2.109275,2.4815,1.923163,2.109275,1.73705,1.73705,1.426863,2.357425
802,0.20400000000000107,5.9556,2.667613,1.178713,1.24075,1.054638,1.302788,0.930563,1.116675,1.923163,1.861125,1.550938,1.302788,1.4889,1.799088,1.923163,2.171313,2.4815,1.923163,2.109275,1.675013,1.799088,1.4889,2.295388
803,0.20800000000000107,5.9556,2.72965,1.24075,1.364825,1.054638,1.178713,0.9926,1.116675,1.923163,1.799088,1.550938,1.24075,1.426863,1.73705,1.923163,2.109275,2.419463,1.9852,2.109275,1.612975,1.799088,1.426863,2.295388
804,0.21200000000000108,6.017638,2.72965,1.178713,1.364825,1.054638,1.24075,0.930563,1.116675,1.923163,1.861125,1.4889,1.302788,1.426863,1.675013,1.9852,2.109275,2.4815,1.923163,2.109275,1.675013,1.73705,1.426863,2.295388
805,0.21600000000000108,6.017638,2.72965,1.178713,1.364825,1.054638,1.178713,0.930563,1.116675,1.9852,1.861125,1.4889,1.24075,1.426863,1.73705,1.923163,2.109275,2.419463,1.923163,2.109275,1.675013,1.799088,1.426863,2.295388
806,0.22000000000000108,6.017638,2.72965,1.116675,1.24075,1.054638,1.178713,0.9926,1.054638,1.923163,1.861125,1.4889,1.302788,1.426863,1.675013,1.923163,2.047238,2.419463,1.861125,2.171313,1.612975,1.73705,1.426863,2.295388
807,0.2240000000000011,6.017638,2.72965,1.116675,1.24075,1.054638,1.178713,0.868525,1.054638,1.9852,1.861125,1.550938,1.302788,1.426863,1.675013,1.923163,2.047238,2.419463,1.923163,2.109275,1.612975,1.73705,1.426863,2.295388
808,0.2280000000000011,6.079675,2.72965,1.116675,1.24075,1.054638,1.178713,0.930563,1.116675,1.923163,1.861125,1.4889,1.302788,1.364825,1.73705,1.861125,2.109275,2.357425,1.923163,2.109275,1.675013,1.73705,1.364825,2.295388
809,0.2320000000000011,6.079675,2.72965,1.116675,1.24075,1.054638,1.178713,0.9926,1.116675,1.923163,1.799088,1.4889,1.302788,1.426863,1.73705,1.861125,2.109275,2.419463,1.923163,2.047238,1.612975,1.73705,1.426863,2.23335
810,0.2360000000000011,6.079675,2.72965,1.116675,1.24075,1.054638,1.178713,0.9926,1.116675,1.923163,1.861125,1.4889,1.24075,1.364825,1.73705,1.923163,2.047238,2.357425,1.861125,2.047238,1.550938,1.73705,1.364825,2.23335
811,0.2400000000000011,6.141713,2.72965,1.116675,1.24075,1.054638,1.178713,0.930563,1.054638,1.9852,1.861125,1.4889,1.24075,1.364825,1.675013,1.923163,2.047238,2.419463,1.923163,2.047238,1.675013,1.73705,1.364825,2.295388
812,0.2440000000000011,6.141713,2.667613,1.116675,1.302788,1.054638,1.178713,0.930563,1.116675,1.923163,1.861125,1.4889,1.24075,1.364825,1.73705,1.923163,2.109275,2.357425,1.861125,2.109275,1.550938,1.73705,1.364825,2.23335
813,0.2480000000000011,6.141713,2.667613,1.116675,1.24075,1.054638,1.178713,0.930563,1.116675,1.9852,1.799088,1.4889,1.24075,1.364825,1.73705,1.861125,2.047238,2.357425,1.923163,2.109275,1.550938,1.675013,1.364825,2.23335
814,0.2520000000000011,6.141713,2.791688,1.116675,1.24075,1.054638,1.178713,0.930563,1.116675,1.923163,1.799088,1.4889,1.302788,1.426863,1.675013,1.923163,1.9852,2.357425,1.861125,2.109275,1.550938,1.73705,1.426863,2.23335
815,0.2560000000000011,6.141713,2.72965,1.116675,1.24075,0.9926,1.178713,0.868525,1.054638,1.9852,1.861125,1.4889,1.24075,1.364825,1.73705,1.861125,2.047238,2.419463,1.861125,2.047238,1.550938,1.73705,1.364825,2.23335
816,0.2600000000000011,6.141713,2.72965,1.116675,1.24075,1.054638,1.178713,0.868525,1.116675,1.923163,1.861125,1.4889,1.24075,1.364825,1.612975,1.923163,1.9852,2.357425,1.861125,2.047238,1.612975,1.73705,1.364825,2.295388
817,0.2640000000000011,6.20375,2.72965,1.178713,1.24075,1.054638,1.178713,0.930563,1.116675,1.923163,1.861125,1.426863,1.24075,1.426863,1.73705,1.799088,1.9852,2.357425,1.923163,2.047238,1.612975,1.73705,1.426863,2.23335
818,0.2680000000000011,6.265788,2.72965,1.054638,1.302788,1.054638,1.178713,0.930563,1.054638,1.9852,1.861125,1.4889,1.302788,1.426863,1.675013,1.923163,2.047238,2.357425,1.861125,2.047238,1.550938,1.73705,1.426863,2.23335
819,0.27200000000000113,6.20375,2.791688,1.116675,1.24075,1.054638,1.178713,0.868525,1.054638,1.923163,1.799088,1.4889,1.24075,1.364825,1.675013,1.861125,1.9852,2.357425,1.923163,2.047238,1.550938,1.675013,1.364825,2.23335
820,0.27600000000000113,6.141713,2.791688,1.116675,1.302788,1.054638,1.178713,0.930563,1.116675,1.9852,1.861125,1.4889,1.24075,1.364825,1.675013,1.861125,2.047238,2.357425,1.861125,2.047238,1.550938,1.73705,1.364825,2.23335
821,0.28000000000000114,6.265788,2.72965,1.116675,1.24075,1.054638,1.178713,0.930563,1.116675,1.9852,1.861125,1.4889,1.178713,1.364825,1.675013,1.861125,2.047238,2.357425,1.861125,2.047238,1.550938,1.675013,1.364825,2.23335
822,0.28400000000000114,6.265788,2.72965,1.116675,1.24075,0.9926,1.178713,0.930563,1.054638,1.9852,1.799088,1.4889,1.24075,1.426863,1.675013,1.861125,1.9852,2.357425,1.799088,2.047238,1.550938,1.73705,1.426863,2.23335
823,0.28800000000000114,6.20375,2.72965,1.054638,1.24075,1.054638,1.116675,0.930563,0.9926,1.9852,1.861125,1.4889,1.178713,1.426863,1.675013,1.861125,2.047238,2.357425,1.861125,2.047238,1.550938,1.675013,1.426863,2.23335
824,0.29200000000000115,6.20375,2.791688,1.116675,1.302788,1.054638,1.178713,0.9926,1.116675,1.9852,1.799088,1.4889,1.178713,1.364825,1.675013,1.861125,1.9852,2.357425,1.923163,2.047238,1.550938,1.675013,1.364825,2.23335
825,0.29600000000000115,6.265788,2.72965,1.116675,1.24075,0.9926,1.116675,0.868525,1.054638,1.9852,1.861125,1.426863,1.24075,1.364825,1.73705,1.799088,2.047238,2.357425,1.923163,2.047238,1.612975,1.675013,1.364825,2.23335
826,0.30000000000000115,6.265788,2.72965,1.178713,1.302788,1.054638,1.116675,0.930563,1.116675,1.9852,1.799088,1.426863,1.178713,1.302788,1.675013,1.799088,1.9852,2.357425,1.861125,2.047238,1.550938,1.675013,1.302788,2.23335
827,0.30400000000000116,6.265788,2.667613,1.116675,1.24075,1.054638,1.178713,0.868525,0.9926,1.9852,1.861125,1.4889,1.178713,1.364825,1.73705,1.861125,2.047238,2.357425,1.861125,2.047238,1.550938,1.73705,1.364825,2.23335
828,0.30800000000000116,6.265788,2.72965,1.116675,1.24075,1.054638,1.178713,0.868525,1.054638,1.9852,1.923163,1.4889,1.24075,1.426863,1.612975,1.861125,2.047238,2.357425,1.861125,2.047238,1.550938,1.675013,1.426863,2.171313
829,0.31200000000000117,6.327825,2.72965,1.116675,1.24075,0.9926,1.178713,0.868525,1.054638,1.9852,1.861125,1.426863,1.178713,1.364825,1.73705,1.861125,2.047238,2.419463,1.923163,2.109275,1.550938,1.675013,1.364825,2.23335
830,0.31600000000000117,6.327825,2.791688,1.116675,1.24075,0.9926,1.178713,0.868525,1.054638,2.047238,1.799088,1.426863,1.178713,1.364825,1.675013,1.861125,2.047238,2.295388,1.923163,1.9852,1.550938,1.675013,1.364825,2.23335
831,0.3200000000000012,6.327825,2.667613,1.116675,1.24075,0.930563,1.178713,0.930563,1.054638,2.047238,1.861125,1.426863,1.178713,1.364825,1.675013,1.923163,1.9852,2.357425,1.861125,2.109275,1.550938,1.675013,1.364825,2.171313
832,0.3240000000000012,6.327825,2.791688,1.116675,1.24075,0.9926,1.178713,0.868525,1.054638,1.9852,1.799088,1.426863,1.178713,1.426863,1.675013,1.799088,1.9852,2.295388,1.923163,1.9852,1.550938,1.675013,1.426863,2.23335
833,0.3280000000000012,6.327825,2.72965,1.116675,1.24075,1.054638,1.116675,0.868525,1.054638,1.9852,1.861125,1.426863,1.178713,1.302788,1.675013,1.861125,2.047238,2.357425,1.923163,2.047238,1.550938,1.675013,1.302788,2.23335
834,0.3320000000000012,6.327825,2.72965,1.116675,1.24075,0.9926,1.116675,0.868525,1.054638,2.047238,1.799088,1.426863,1.178713,1.364825,1.675013,1.799088,2.047238,2.23335,1.861125,1.9852,1.550938,1.675013,1.364825,2.171313
835,0.3360000000000012,6.327825,2.72965,1.054638,1.24075,0.9926,1.116675,0.868525,1.054638,1.9852,1.923163,1.364825,1.178713,1.302788,1.675013,1.861125,1.9852,2.357425,1.923163,2.109275,1.550938,1.675013,1.302788,2.171313
836,0.3400000000000012,6.389863,2.72965,1.116675,1.302788,0.9926,1.116675,0.868525,0.9926,1.9852,1.861125,1.426863,1.178713,1.364825,1.675013,1.799088,1.923163,2.357425,1.861125,2.047238,1.550938,1.612975,1.364825,2.23335
837,0.3440000000000012,6.327825,2.72965,1.054638,1.24075,0.9926,1.116675,0.868525,1.054638,1.9852,1.861125,1.426863,1.178713,1.302788,1.612975,1.861125,1.9852,2.295388,1.861125,2.047238,1.550938,1.675013,1.302788,2.171313
838,0.3480000000000012,6.327825,2.72965,1.178713,1.24075,1.054638,1.116675,0.868525,1.054638,2.047238,1.861125,1.426863,1.178713,1.364825,1.675013,1.799088,1.923163,2.357425,1.861125,1.9852,1.550938,1.73705,1.364825,2.171313
839,0.3520000000000012,6.389863,2.72965,1.116675,1.24075,0.9926,1.116675,0.868525,1.054638,2.047238,1.923163,1.426863,1.178713,1.364825,1.612975,1.861125,1.9852,2.295388,1.861125,1.9852,1.550938,1.675013,1.364825,2.171313
840,0.3560000000000012,6.389863,2.72965,1.054638,1.24075,1.054638,1.116675,0.930563,0.9926,2.047238,1.861125,1.426863,1.178713,1.364825,1.675013,1.861125,1.923163,2.295388,1.923163,2.047238,1.550938,1.612975,1.364825,2.171313
841,0.3600000000000012,6.389863,2.72965,1.116675,1.178713,0.9926,1.116675,0.930563,1.054638,2.047238,1.923163,1.426863,1.178713,1.302788,1.612975,1.861125,1.923163,2.295388,1.861125,1.9852,1.550938,1.73705,1.302788,2.171313
842,0.3640000000000012,6.389863,2.72965,1.054638,1.24075,0.9926,1.116675,0.868525,1.054638,2.047238,1.861125,1.426863,1.178713,1.302788,1.675013,1.799088,1.9852,2.295388,1.923163,2.047238,1.550938,1.612975,1.302788,2.171313
843,0.3680000000000012,6.389863,2.791688,1.116675,1.24075,0.9926,1.116675,0.868525,1.054638,2.047238,1.923163,1.426863,1.178713,1.364825,1.675013,1.799088,1.9852,2.357425,1.861125,2.047238,1.550938,1.675013,1.364825,2.23335
844,0.3720000000000012,6.389863,2.72965,1.116675,1.178713,0.930563,1.116675,0.868525,1.054638,2.047238,1.861125,1.426863,1.178713,1.364825,1.675013,1.799088,1.923163,2.357425,1.923163,2.047238,1.550938,1.73705,1.364825,2.171313
845,0.3760000000000012,6.389863,2.72965,1.116675,1.24075,0.9926,1.116675,0.930563,1.054638,2.047238,1.861125,1.426863,1.116675,1.302788,1.675013,1.861125,1.9852,2.295388,1.861125,1.9852,1.550938,1.612975,1.302788,2.23335
846,0.3800000000000012,6.389863,2.72965,1.116675,1.24075,0.9926,1.054638,0.868525,0.9926,2.047238,1.799088,1.364825,1.116675,1.364825,1.675013,1.799088,1.9852,2.357425,1.923163,2.047238,1.4889,1.675013,1.364825,2.171313
847,0.38400000000000123,6.389863,2.791688,1.116675,1.24075,0.9926,1.178713,0.930563,1.054638,2.109275,1.861125,1.4889,1.116675,1.302788,1.612975,1.861125,1.9852,2.295388,1.923163,1.9852,1.4889,1.675013,1.302788,2.23335
848,0.38800000000000123,6.389863,2.72965,1.116675,1.24075,0.9926,1.116675,0.930563,0.9926,2.109275,1.799088,1.426863,1.178713,1.302788,1.675013,1.861125,2.047238,2.295388,1.861125,2.047238,1.4889,1.675013,1.302788,2.171313
